"","Name","Pos2","Age","Year","FG","Bhind_Arc","In_Arc","FreeT","OfReb","DefReb","Assist","Steal","Block","TOV","Fouls","pred_Bhind_Arc","pred_In_Arc","pred_FreeT","pred_OfReb","pred_DefReb","pred_Assist","pred_Steal","pred_Block","pred_TOV","pred_Fouls"
"2980","Trevor Booker","PF",28,2016,190,0.49,0.293,0.513,106,0.67,286,452,84,59,41,13.6703038576347,178.545753380581,57.5317503828774,132.028558367129,227.547466981897,133.358779192503,128.940319292103,44.3682156993331,79.7130925498182,119.264635488041
"2981","Trevor Booker","PF",27,2015,226,29,197,86,139,258,83,43,41,88,144,10.4458511092171,187.522678763143,62.4131647007451,135.748089846981,229.424092367362,138.347118589731,132.237458037893,45.8100341524476,83.3016589671103,123.679161677913
"2982","Trevor Booker","PF",26,2014,222,0,222,47,149,230,64,41,45,58,131,6.04909450316613,191.612450765127,64.4654286357396,138.239062959702,227.287250770934,140.57667879446,134.39427749158,46.6836369062298,85.3771328345864,126.429052379747
"2983","Trey Burke","PG",26,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.2789968215884,165.209557658085,67.7392608751364,35.1269892317635,123.068193662538,230.222773733313,52.311776683652,36.9567016339815,80.5652262462868,76.8027763107702
"2984","Trey Burke","PG",25,2018,193,38,155,37,13,58,170,24,4,43,43,76.7099363579041,164.412176279493,66.9623744272575,36.3894039773508,116.917885084218,229.693554745542,53.3282768452379,37.2620886884311,81.1276075639471,77.8880315245659
"2985","Trey Burke","PG",24,2017,116,31,85,22,7,40,100,11,5,48,54,69.9685720365865,158.727641520324,63.3563375965051,36.4232603558057,106.754109524005,226.405556565274,53.2044577147219,36.9992600435486,80.1768963317911,77.3086512503232
"2986","Trey Burke","PG",23,2016,262,0.413,0.344,0.46,82,0.817,94,112,148,35,6,62.0549038576357,148.155953380579,56.9211503828791,35.2285583671282,92.5768669819006,220.358779192506,51.9403192921042,36.1682156993336,77.7130925498193,75.0646354880419
"2987","Trey Burke","PG",22,2015,370,124,246,109,31,173,328,65,15,124,119,52.9689318210514,132.697111860257,47.6568127863801,32.8052980113179,74.3861574579035,211.553222627238,49.5358615773848,34.7689556557863,73.7361962180314,71.1559842377223
"2988","Trey Burke","PG",21,2014,341,111,230,102,37,171,396,42,6,131,145,42.7106559268338,112.351116959358,35.5633248070072,29.1534792883752,52.1819809520146,199.988886869473,45.9910845705636,32.8014799129066,68.2462073364277,65.5826974993641
"2989","Trey Lyles","PF",23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.2143492166823,131.228220881415,75.1212090368359,68.1512652011259,201.631041690526,154.62281872054,124.662674485577,41.2228076862059,60.3045827300008,85.370149818028
"2990","Trey Lyles","PF",22,2018,270,83,187,101,55,292,91,30,34,61,111,60.128377180098,115.769379361093,65.8568714403369,65.7280048453156,183.440332166529,145.817262155273,122.258216770858,39.8235476426586,56.3276863982129,81.4614985677083
"2991","Trey Lyles","PF",21,2017,159,65,94,57,48,187,69,26,20,64,97,49.8701012858804,95.4233844601937,53.7633834609641,62.0761861223729,161.23615566064,134.252926397507,118.713439764037,37.8560718997789,50.8376975166092,75.8882118293501
"2992","Trey Lyles","PF",20,2016,191,0.438,0.383,0.461,82,0.695,240,299,59,26,18,38.4395215340294,70.1902361787189,38.840745098718,57.1958090322976,135.018512172859,119.929811447242,114.028343465114,35.3203804575669,43.8346160851893,68.6502896029536
"2993","Trey Lyles","PF",19,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8366379245451,40.0699345166669,21.0889563535985,51.0868735750896,104.787401703185,102.847917304478,108.202927874089,32.2164733160226,35.3184421039534,59.7477318885184
"2994","Trey Lyles","PF",18,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0614504574274,5.06247947403845,0.508017225605627,43.7493797507492,70.5428242516192,83.0072439692149,101.237192990963,28.5443504751458,25.2891755729015,49.1805386860447
"2995","Trey McKinney-Jones","SG",28,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22445274841908,-8.97692538255694,-4.88141431786356,-3.71953147985628,-1.87662538545864,-4.98833939722363,-3.29713874578749,-1.44181845311366,-3.58856641728981,-4.41452618987026
"2996","Trey McKinney-Jones","SG",27,2018,0,0,0,0,0,0,0,0,0,0,0,1.53477230924182e-12,4.66116034658626e-12,4.10693701269338e-12,-3.73034936274053e-12,6.01119154453045e-12,4.54747350886464e-12,1.71240799318184e-12,8.73967564984923e-13,2.28794760914752e-12,2.24531504500192e-12
"2997","Trey McKinney-Jones","SG",26,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.39675660604945,4.08977200198899,2.05226393499858,2.49097311271637,-2.13684159642243,2.22956020473362,2.1568194536892,0.87360275378304,2.07547386747844,2.74989070183639
"2998","Trey McKinney-Jones","SG",25,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.96581706973376,3.29239062339695,1.27537748711963,3.75338785830368,-8.28715017474259,1.70034121696358,3.1733196152751,1.17898980823272,2.63785518513875,3.83514591563218
"2999","Trey McKinney-Jones","SG",24,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.7071813910514,-2.3921441357719,-2.33065934363275,3.78724423675865,-18.4509257349554,-1.58765696330511,3.04950048475906,0.916161163350203,1.68714395298277,3.25576564138939
"3000","Trey McKinney-Jones","SG",23,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.6208495700022,-12.9638322755167,-8.76584655725877,2.59254224808105,-32.6281682770599,-7.63443433607335,1.78536206214142,0.0851168191352016,-0.776659828989054,1.01174987910812
"3001","Tristan Thompson","C",27,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9970852486883,264.5010858615,113.877409726516,236.841314130366,327.187592716861,142.546436155815,171.890818807347,51.4520545359843,65.6259485968387,139.608869846655
"3002","Tristan Thompson","C",26,2018,132,0,132,43,126,226,33,16,17,36,102,13.6003286426373,268.590857863484,115.92967366151,239.332287243086,325.050751120433,144.775996360544,174.047638261034,52.3256572897664,67.7014224643149,142.358760548489
"3003","Tristan Thompson","C",25,2017,262,0,262,106,286,429,77,39,84,64,176,8.03126817895301,267.793476484892,115.152787213631,240.594701988673,318.900442542113,144.246777372774,175.06413842262,52.6310443442161,68.2638037819752,143.444015762285
"3004","Tristan Thompson","C",24,2016,247,0.588,NA,0.588,242,0.616,470,738,62,38,51,1.28990385763538,262.108941725723,111.546750382879,240.628558367128,308.7366669819,140.958779192505,174.940319292104,52.3682156993336,67.3130925498192,142.864635488042
"3005","Tristan Thompson","C",23,2015,267,0,267,159,274,383,39,34,61,83,189,-6.62376432131546,251.537253585979,105.111563169253,239.433856378451,294.559424439795,134.912001819737,173.676180869487,51.5371713551186,64.8492887678474,140.62061972576
"3006","Tristan Thompson","C",22,2014,363,0,363,235,269,485,72,42,35,108,188,-15.7097363578997,236.078412065657,95.8472255727538,237.01059602264,276.368714915798,126.10644525447,171.271723154767,50.1379113115713,60.8723924360595,136.711968475441
"3007","Troy Daniels","SG",27,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.1746852486882,30.7760975163555,27.2522097265157,7.64131413036583,66.9755927168611,38.5464361558151,19.8908188073467,5.85205453598426,26.8259485968386,53.6088698466546
"3008","Troy Daniels","SG",26,2018,232,183,49,56,12,115,48,26,5,56,137,88.7779286426373,34.8658695183399,29.3044736615101,10.1322872430859,64.8387511204326,40.7759963605442,22.0476382610342,6.72565728976643,28.9014224643148,56.3587605484888
"3009","Troy Daniels","SG",25,2017,185,138,47,43,22,78,46,20,4,45,90,83.208868178953,34.0684881397478,28.5275872136312,11.3947019886732,58.6884425421125,40.2467773727741,23.0641384226201,7.03104434421611,29.4638037819751,57.4440157622846
"3010","Troy Daniels","SG",24,2016,89,0.476,0.484,0.462,9,0.556,50,57,21,11,3,76.4675038576353,28.383953380579,24.9215503828788,11.4285583671282,48.5246669818997,36.9587791925055,22.9403192921041,6.76821569933359,28.5130925498191,56.8646354880418
"3011","Troy Daniels","SG",23,2015,61,43,18,11,8,25,22,6,1,20,40,68.5538356786845,17.8122652408342,18.4863631692528,10.2338563784506,34.3474244397951,30.9120018197372,21.6761808694864,5.93717135511859,26.0492887678473,54.6206197257605
"3012","Troy Daniels","SG",22,2014,15,12,3,0,0,4,5,0,0,3,6,59.4678636421002,2.35342372051218,9.22202557275381,7.81059602264034,16.156714915798,22.1064452544701,19.271723154767,4.53791131157128,22.0723924360594,50.7119684754409
"3013","Troy Williams","SF",24,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9566541972453,65.8011088999082,31.5673560118813,20.9063321665783,70.7725973041117,30.9495556554081,25.96636727998,8.53067436599003,29.9522519478692,51.1983413874447
"3014","Troy Williams","SF",23,2018,51,11,40,20,22,41,16,20,4,19,34,19.0429860182945,55.2294207601634,25.1321687982553,19.7116301779007,56.5953547620071,24.9027782826399,24.7022288573624,7.69963002177503,27.4884481658974,48.9543256251635
"3015","Troy Williams","SF",22,2017,73,18,55,21,15,54,25,27,10,32,60,9.95701398171023,39.7705792398414,15.8678312017563,17.2883698220904,38.40464523801,16.0972217173728,22.2977711426429,6.30036997822771,23.5115518341095,45.0456743748439
"3016","Troy Williams","SF",21,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301261912507378,19.4245843389425,3.77434322238345,13.6365510991477,16.2004687321211,4.532885959607,18.7529941358217,4.33289423534803,18.0215629525058,39.4723876364856
"3017","Troy Williams","SF",20,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.7318416643584,-5.80856394253225,-11.1482951398626,8.75617400907241,-10.0171747556604,-9.79022899065788,14.067897836899,1.79720279313603,11.0184815210859,32.2344654100891
"3018","Troy Williams","SF",19,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.3347252738427,-35.9288656045843,-28.9000838849821,2.64723855186445,-40.2482852253341,-26.8721231334219,8.2424822458744,-1.30670434840834,2.50230753985007,23.3319076956539
"3019","Tyler Cavanaugh","PF",24,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9136681789534,45.5716881397476,23.4351872136316,46.1947019886732,96.1772425421128,33.0467773727746,10.2641384226201,4.83104434421629,16.4638037819752,63.2440157622848
"3020","Tyler Cavanaugh","PF",23,2018,67,32,35,17,45,82,27,9,4,14,61,32.0000000000025,35.0000000000028,17.0000000000055,44.9999999999956,82.0000000000083,27.0000000000063,9.00000000000244,4.00000000000129,14.0000000000033,61.0000000000036
"3021","Tyler Cavanaugh","PF",22,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9140279634182,19.5411584796807,7.73566240350654,42.5767396441853,63.8092904760111,18.1944434347392,6.59554228528298,2.60073995645397,10.0231036682155,57.0913487496839
"3022","Tyler Cavanaugh","PF",21,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6557520692006,-0.804836421218113,-4.35782557586633,38.9249209212426,41.6051139701222,6.63010767697344,3.05076527846182,0.633264213574289,4.53311478661173,51.5180620113257
"3023","Tyler Cavanaugh","PF",20,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22517231734959,-26.0379847026929,-19.2804639381124,34.0445438311673,15.3874704823407,-7.69300727329144,-1.63433102046094,-1.90242722863771,-2.46996664480817,44.2801397849292
"3024","Tyler Cavanaugh","PF",19,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.3777112921347,-56.1582863647449,-37.0322526832319,27.9356083739594,-14.843639987333,-24.7749014160554,-7.45974661148552,-5.00633437018208,-10.986140626044,35.377582070494
"3025","Tyler Dorsey","SG",22,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.2582758942204,92.3459949009001,57.0934879793792,20.6518187229381,135.204176505899,90.5643357577729,20.544777006824,6.96747574288107,42.4899888816076,68.5732867383621
"3026","Tyler Dorsey","SG",21,2018,144,72,72,45,17,113,79,17,5,37,63,72.0000000000028,72.0000000000013,45.0000000000064,16.9999999999954,113.00000000001,79.0000000000071,17.0000000000028,5.00000000000139,37.0000000000039,63.0000000000039
"3027","Tyler Dorsey","SG",20,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5694202481517,46.7668517185265,30.0773616377603,12.1196229099201,86.7823565122282,64.6768850497422,12.3149037010801,2.46430855778939,29.996918568584,55.7620777736073
"3028","Tyler Dorsey","SG",19,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9665366386675,16.6465500564745,12.3255728926408,6.01068745271217,56.5512460425545,47.5949909069782,6.4894881100555,-0.639598583754978,21.4807445873481,46.8595200591722
"3029","Tyler Dorsey","SG",18,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1913491715498,-18.3609049861539,-8.25536623535207,-1.32680637162824,22.3066685909886,27.7543175717151,-0.476246773070905,-4.31172142463169,11.4514780562962,36.2923268566984
"3030","Tyler Dorsey","SG",17,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2438578467989,-58.2555134093587,-31.6654557462184,-9.89285856310133,-15.9513758424692,5.15486504395341,-8.5823009482989,-8.5520599648408,-0.0908810245716722,24.0604981661864
"3031","Tyler Ennis","PG",24,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.0771800914631,84.4803538008063,35.2808439912544,23.3081508895209,80.9105238100013,103.513891413175,43.0111442868013,31.4981501088698,47.4422408294732,52.271628125803
"3032","Tyler Ennis","PG",23,2018,94,14,80,22,19,77,105,30,10,38,75,28.1635119125123,73.9086656610615,28.8456567776283,22.1134489008433,66.7332812678967,97.4671140404064,41.7470058641836,30.6671057646548,44.9784370475014,50.0276123635218
"3033","Tyler Ennis","PG",22,2017,90,27,63,21,9,36,86,25,2,45,58,19.077539875928,58.4498241407395,19.5813191811294,19.6901885450331,48.5425717438996,88.6615574751393,39.3425481494642,29.2678457211075,41.0015407157135,46.1189611132021
"3034","Tyler Ennis","PG",21,2016,84,0.449,0.333,0.48,34,0.735,62,75,95,25,1,8.81926398171042,38.1038292398406,7.48783120175649,16.0383698220903,26.3383952380107,77.0972217173735,35.797771142643,27.3003699782278,35.5115518341098,40.5456743748439
"3035","Tyler Ennis","PG",20,2015,52,12,40,5,7,28,73,18,5,42,36,-2.61131577014062,12.8706809583658,-7.43480716048957,11.157992732015,0.12075175022917,62.7741067671086,31.1126748437202,24.7646785360158,28.5084704026899,33.3077521484474
"3036","Tyler Ennis","PG",19,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.2141993796249,-17.2496207036862,-25.1865959056091,5.04905727480709,-30.1103587194445,45.6922126243446,25.2872592526957,21.6607713944714,19.9922964214541,24.4051944340122
"3037","Tyler Johnson","PG",26,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.4749108032962,140.806336897924,92.3973420768865,40.4153590538584,156.608688900539,138.469995450679,71.8095478262923,42.1570716122078,58.6267780803929,96.4484506856102
"3038","Tyler Johnson","PG",25,2018,309,119,190,106,34,214,165,60,34,81,148,68.9058503396119,140.008955519332,91.6204556290076,41.6777737994457,150.458380322219,137.940776462909,72.8260479878782,42.4624586666575,59.1891593980532,97.533705899406
"3039","Tyler Johnson","PG",24,2017,357,93,264,195,50,243,233,84,44,90,176,62.1644860182942,134.324420760163,88.0144187982552,41.7116301779007,140.294604762006,134.65277828264,72.7022288573621,42.199630021775,58.2384481658972,96.9543256251632
"3040","Tyler Johnson","PG",23,2016,118,0.486,0.38,0.529,64,0.797,81,109,79,24,14,54.2508178393434,123.752732620419,81.5792315846292,40.5169281892231,126.117362219902,128.606000909872,71.4380904347445,41.36858567756,55.7746443839254,94.710309862882
"3041","Tyler Johnson","PG",22,2015,70,18,52,32,14,67,42,33,9,30,42,45.1648458027591,108.293891100096,72.3148939881302,38.0936678334128,107.926652695905,119.800444344605,69.033632720025,39.9693256340126,51.7977480521375,90.8016586125623
"3042","Tyler Johnson","PG",21,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9065699085415,87.9478961991976,60.2214060087573,34.4418491104701,85.7224761900157,108.236108586839,65.4888557132039,38.001849891133,46.3077591705338,85.2283718742041
"3043","Tyler Lydon","PF",22,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2582758942203,20.3459949009003,12.0934879793793,3.65181872293804,22.2041765058981,11.564335757773,3.54477700682386,1.96747574288107,5.48998888160764,5.57328673836207
"3044","Tyler Lydon","PF",21,2018,0,0,0,0,0,0,0,0,0,0,0,2.65742983174277e-12,1.3926637620898e-12,6.43751718598651e-12,-4.68247662865906e-12,9.2441609922389e-12,7.19069248589221e-12,2.69295696853078e-12,1.3855583347322e-12,3.92219590139575e-12,3.86535248253495e-12
"3045","Tyler Lydon","PF",20,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.4305797518484,-25.2331482814734,-14.9226383622396,-4.88037709007997,-26.2176434877723,-14.3231149502577,-4.68509629892007,-2.53569144221061,-7.00308143141598,-7.2379222263927
"3046","Tyler Lydon","PF",19,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.0334633613326,-55.3534499435254,-32.6744271073591,-10.9893125472879,-56.448753957446,-31.4050090930217,-10.5105118899446,-5.63959858375498,-15.5192554126518,-16.1404799408278
"3047","Tyler Lydon","PF",18,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.8086508284503,-90.3609049861538,-53.255366235352,-18.3268063716283,-90.6933314090118,-51.2456824282848,-17.476246773071,-9.31172142463169,-25.5485219437037,-26.7076731433016
"3048","Tyler Lydon","PF",17,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.7561421532012,-130.255513409359,-76.6654557462183,-26.8928585631014,-128.95137584247,-73.8451349560465,-25.582300948299,-13.5520599648408,-37.0908810245716,-38.9395018338136
"3049","Tyler Ulis","PG",23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7151099836955,193.131838970773,84.8110815861916,26.2491697172771,118.792797776951,283.087724444157,63.1768462181328,8.38299791498858,108.721890772593,103.195294619503
"3050","Tyler Ulis","PG",22,2018,214,42,172,84,24,104,311,70,7,127,120,36.6291379471112,177.672997450451,75.5467439896926,23.8259093614668,100.602088252954,274.28216787889,60.7723885034133,6.98373787144126,104.744994440806,99.286643369183
"3051","Tyler Ulis","PG",21,2017,184,21,163,55,20,75,226,48,5,77,73,26.3708620528936,157.327002549552,63.4532560103197,20.1740906385241,78.3979117470647,262.717832121124,57.2276114965921,5.01626212856158,99.2550055592018,93.7133566308248
"3052","Tyler Ulis","PG",20,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9402823010426,132.093854268078,48.5306176480737,15.2937135484488,52.1802682592832,248.394717170859,52.5425151976694,2.48057068634958,92.2519241277819,86.4754344044282
"3053","Tyler Ulis","PG",19,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33739869155833,101.973552606026,30.7788289029542,9.18477809124082,21.9491577896095,231.312823028095,46.7170996066448,-0.62333645519479,83.7357501465461,77.5728766899931
"3054","Tyler Ulis","PG",18,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.4377887755594,66.9660975633972,10.1978897749613,1.8472842669004,-12.2954196619564,211.472149692832,39.7513647235184,-4.2954592960715,73.7064836154942,67.0056834875193
"3055","Tyler Zeller","C",29,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9408621028878,166.928165578041,52.0801074292743,92.0699639275708,153.346590825506,58.5937610008199,38.4489030547359,31.2427603399899,33.3473932979421,98.6210569184231
"3056","Tyler Zeller","C",28,2018,187,10,177,57,110,195,47,15,35,47,126,10.8887132121037,180.792244341179,59.7906721300158,97.0180537745559,159.236683192862,66.340879590547,42.8863610926269,33.2527944924367,38.4490522650504,104.700218596334
"3057","Tyler Zeller","C",27,2017,78,0,78,22,43,81,42,7,21,20,61,7.66426046368612,189.76916972374,64.6720864478835,100.737585254408,161.113308578327,71.3292189877751,46.1834998384161,34.6946129455512,42.0376186823425,109.114744786207
"3058","Tyler Zeller","C",26,2016,138,0.476,NA,0.476,108,0.815,116,178,29,10,22,3.26750385763513,193.858941725725,66.724350382878,103.228558367129,158.976466981899,73.5587791925042,48.3403192921036,35.5682156993334,44.1130925498187,111.864635488041
"3059","Tyler Zeller","C",25,2015,340,0,340,153,146,319,113,18,52,76,205,-2.30155660604918,193.061560347133,65.947463934999,104.490973112716,152.826158403578,73.0295602047342,49.3568194536895,35.8736027537831,44.675473867479,112.949890701837
"3060","Tyler Zeller","C",24,2014,156,0,156,87,103,179,36,18,38,60,137,-9.04292092736681,187.377025587964,62.3414271042466,104.524829491171,142.662382843366,69.7415620244655,49.2330003231735,35.6107741089005,43.724762635323,112.370510427594
"3061","Tyreke Evans","PG",29,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.1322621028877,214.433977232896,123.074907429274,51.6699639275708,187.342790825506,264.99376100082,72.248903054736,45.8427603399898,116.947393297942,91.8210569184231
"3062","Tyreke Evans","PG",28,2018,366,114,252,164,44,221,269,57,17,117,96,58.0801132121036,228.298055996034,130.785472130016,56.6180537745559,193.232883192862,272.740879590547,76.686361092627,47.8527944924366,122.04905226505,97.9002185963344
"3063","Tyreke Evans","PG",27,2017,150,42,108,69,13,124,124,35,9,61,60,54.855660463686,237.274981378596,135.666886447883,60.3375852544085,195.109508578327,277.729218987775,79.9834998384162,49.2946129455512,125.637618682342,102.314744786207
"3064","Tyreke Evans","PG",26,2016,136,0.433,0.388,0.45,93,0.796,109,129,164,32,8,50.4589038576351,241.36475338058,137.719150382878,62.8285583671286,192.972666981899,279.958779192504,82.1403192921037,50.1682156993333,127.713092549819,105.064635488041
"3065","Tyreke Evans","PG",25,2015,521,69,452,202,82,334,521,100,37,246,198,44.8898433939507,240.567372001988,136.942263934999,64.0909731127159,186.822358403578,279.429560204734,83.1568194536896,50.473602753783,128.275473867479,106.149890701837
"3066","Tyreke Evans","PG",24,2014,391,21,370,239,76,265,363,84,21,175,155,38.1484790726331,234.882837242819,133.336227104247,64.1248294911708,176.658582843366,276.141562024465,83.0330003231735,50.2107741089005,127.324762635323,105.570510427594
"3067","Tyrone Wallace","PG",24,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9136681789531,110.571688139748,67.4351872136315,22.1947019886732,98.177242542113,77.0467773727747,28.2641384226203,13.8310443442164,48.4638037819753,85.2440157622848
"3068","Tyrone Wallace","PG",23,2018,110,10,100,61,21,84,71,27,13,46,83,10.0000000000023,100.000000000003,61.0000000000055,20.9999999999956,84.0000000000085,71.0000000000065,27.0000000000027,13.0000000000014,46.0000000000035,83.0000000000036
"3069","Tyrone Wallace","PG",22,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914027963417997,84.5411584796808,51.7356624035065,18.5767396441853,65.8092904760113,62.1944434347394,24.5955422852832,11.600739956454,42.0231036682156,79.0913487496839
"3070","Tyrone Wallace","PG",21,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.34424793079961,64.1951635787819,39.6421744241336,14.9249209212426,43.6051139701224,50.6301076769736,21.0507652784621,9.63326421357435,36.5331147866118,73.5180620113257
"3071","Tyrone Wallace","PG",20,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.7748276826506,38.9620152973072,24.7195360618876,10.0445438311673,17.3874704823409,36.3069927267087,16.3656689795393,7.09757277136235,29.5300333551919,66.2801397849292
"3072","Tyrone Wallace","PG",19,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.3777112921349,8.84171363525512,6.9677473167681,3.93560837395933,-12.8436399873328,19.2250985839447,10.5402533885147,3.99366562981798,21.0138593739561,57.377582070494
